Relative_File_Path,Number_of_Chains
Training/Lx150_BD0333_C2_nematic_00060000.png,333
Training/Kappa250_BD01_C1_nematic_24750000.png,145
Training/Kappa1000_BD01_C2_nematic_63450000.png,145
Training/Kappa150_BD01_C1_nematic_54225000.png,145
Training/Kappa70_BD07_C2_nematic_07500000.png,1016
Training/Lx150_BD0359_C1_nematic_00375000.png,359
Training/Lx100_BD07_C0_nematic_00540000.png,452
Training/Kappa150_BD07_C2_nematic_15450000.png,1016
Training/Kappa150_BD01_C2_nematic_147225000.png,145
Training/Kappa70_BD05_C0_nematic_67698583.png,726
Training/Lx150_BD0198_C1_nematic_02205000.png,198
Training/Kappa200_BD01_C2_nematic_46350000.png,145
Training/Kappa30_BD03_C2_nematic_46875000.png,435
Training/Kappa250_BD07_C0_nematic_17250000.png,1016
Training/Lx100_BD07_C1_nematic_00405000.png,452
Training/Lx150_BD057_C1_nematic_01200000.png,57
Training/Kappa30_BD05_C6_nematic_29475000.png,726
Training/Lx50_BD07_C2_nematic_01560000.png,113
Training/Kappa200_BD07_C1_nematic_00600000.png,1016
Training/Kappa200_BD05_C1_nematic_33225000.png,726
Training/Kappa100_BD05_C2_nematic_02175000.png,726
Training/Lx50_BD05_C2_nematic_03300000.png,81
Training/Kappa70_BD01_C5_nematic_05625000.png,145
Training/Lx100_BD05_C1_nematic_00600000.png,323
Training/Kappa100_BD03_C0_nematic_55800000.png,435
Training/Lx100_BD03_C1_nematic_00045000.png,194
Training/Lx150_BD0253_C1_nematic_02850000.png,253
Training/Kappa70_BD03_C4_nematic_04050000.png,435
Training/Kappa500_BD05_C2_nematic_02850000.png,726
Training/Kappa70_BD05_C1_nematic_30375000.png,726
Training/Kappa250_BD07_C0_nematic_14700000.png,1016
Training/Lx150_BD0253_C2_nematic_03045000.png,253
Training/Lx100_BD05_C1_nematic_00615000.png,323
Training/Kappa250_BD03_C2_nematic_15525000.png,435
Training/Kappa300_BD03_C2_nematic_12150000.png,435
Training/Lx50_BD03_C1_nematic_02520000.png,48
Training/Kappa300_BD03_C1_nematic_18375000.png,435
Training/Kappa150_BD05_C2_nematic_14775000.png,726
Training/Kappa500_BD03_C1_nematic_12075000.png,435
Training/Lx100_BD01_C2_nematic_03780000.png,65
Training/Lx150_BD020_C1_nematic_20925000.png,20
Training/Kappa1000_BD03_C0_nematic_01425000.png,435
Training/Kappa500_BD03_C2_nematic_38625000.png,435
Training/Kappa100_BD07_C1_nematic_02175000.png,1016
Training/Kappa100_BD07_C1_nematic_06300000.png,1016
Training/Kappa70_BD03_C1_nematic_11400000.png,435
Training/Kappa30_BD05_C1_nematic_12525000.png,726
Training/Kappa30_BD05_C6_nematic_19800000.png,726
Training/Kappa70_BD05_C0_nematic_18150000.png,726
Training/Kappa150_BD03_C0_nematic_09975000.png,435
Training/Kappa150_BD05_C1_nematic_32775000.png,726
Training/Kappa30_BD01_C2_nematic_87150000.png,145
Training/Kappa200_BD05_C1_nematic_01200000.png,726
Training/Kappa150_BD07_C1_nematic_05475000.png,1016
Training/Lx150_BD0253_C2_nematic_02160000.png,253
Training/Kappa70_BD05_C0_nematic_15225000.png,726
Training/Kappa150_BD01_C0_nematic_10575000.png,145
Training/Lx50_BD07_C0_nematic_01425000.png,113
Training/Lx100_BD03_C0_nematic_01095000.png,194
Training/Kappa30_BD03_C1_nematic_85513855.png,435
Training/Lx150_BD0333_C1_nematic_01575000.png,333
Training/Kappa100_BD03_C1_nematic_13425000.png,435
Training/Lx50_BD03_C0_nematic_05310000.png,48
Training/Kappa150_BD01_C0_nematic_119925000.png,145
Training/Kappa250_BD05_C0_nematic_12261266.png,726
Training/Lx100_BD05_C1_nematic_00315000.png,323
Training/Kappa30_BD05_C6_nematic_09525000.png,726
Training/Lx150_BD0130_C2_nematic_00015000.png,130
Training/Lx50_BD07_C2_nematic_02775000.png,113
Training/Kappa70_BD07_C2_nematic_29351586.png,1016
Training/Kappa1000_BD03_C1_nematic_26250000.png,435
Training/Kappa70_BD03_C0_nematic_18825000.png,435
Training/Kappa100_BD07_C0_nematic_06450000.png,1016
Training/Kappa150_BD05_C1_nematic_15075000.png,726
Training/Kappa300_BD05_C2_nematic_24825000.png,726
Training/Lx150_BD020_C0_nematic_13140000.png,20
Training/Kappa300_BD01_C0_nematic_216225000.png,145
Training/Kappa30_BD07_C3_nematic_00675000.png,1016
Training/Lx100_BD07_C2_nematic_00390000.png,452
Training/Lx150_BD0130_C2_nematic_01140000.png,130
Training/Lx150_BD035_C0_nematic_04575000.png,35
Training/Lx100_BD01_C2_nematic_00495000.png,65
Training/Kappa300_BD05_C1_nematic_23025000.png,726
Training/Lx50_BD03_C1_nematic_00060000.png,48
Training/Kappa30_BD05_C7_nematic_18900000.png,726
Training/Kappa300_BD01_C2_nematic_173025000.png,145
Training/Kappa70_BD05_C2_nematic_28425000.png,726
Training/Lx50_BD01_C1_nematic_14055000.png,16
Training/Kappa500_BD05_C1_nematic_08700000.png,726
Training/Kappa70_BD01_C5_nematic_170175000.png,145
Training/Kappa300_BD07_C0_nematic_04050000.png,1016
Training/Kappa100_BD05_C0_nematic_13275000.png,726
Training/Lx150_BD083_C2_nematic_06525000.png,83
Training/Lx100_BD05_C2_nematic_01110000.png,323
Training/Lx50_BD05_C0_nematic_03660000.png,81
Training/Lx150_BD0198_C2_nematic_00495000.png,198
Training/Kappa30_BD07_C3_nematic_12675000.png,1016
Training/Kappa70_BD07_C2_nematic_13725000.png,1016
Training/Lx150_BD0359_C2_nematic_00195000.png,359
Training/Kappa1000_BD01_C0_nematic_93750000.png,145
Training/Kappa200_BD05_C1_nematic_12450000.png,726
Training/Kappa30_BD05_C2_nematic_09225000.png,726
Training/Kappa150_BD05_C1_nematic_36150000.png,726
Training/Lx150_BD0198_C1_nematic_01785000.png,198
Training/Kappa300_BD05_C0_nematic_09075000.png,726
Training/Lx50_BD05_C1_nematic_00885000.png,81
Training/Kappa1000_BD01_C0_nematic_113550000.png,145
Training/Lx50_BD01_C2_nematic_05955000.png,16
Training/Lx150_BD0333_C2_nematic_00750000.png,333
Training/Kappa1000_BD03_C2_nematic_29700000.png,435
Training/Kappa250_BD01_C0_nematic_93975000.png,145
Training/Kappa30_BD01_C2_nematic_198525000.png,145
Training/Kappa500_BD05_C0_nematic_06450000.png,726
Training/Kappa1000_BD01_C1_nematic_60375000.png,145
Training/Kappa250_BD03_C0_nematic_10050000.png,435
Training/Lx150_BD0333_C0_nematic_00855000.png,333
Training/Kappa100_BD07_C0_nematic_12675000.png,1016
Training/Kappa70_BD05_C2_nematic_13725000.png,726
Training/Kappa70_BD05_C0_nematic_65598583.png,726
Training/Lx100_BD05_C1_nematic_00465000.png,323
Training/Kappa70_BD05_C1_nematic_24900000.png,726
Training/Lx100_BD05_C1_nematic_00345000.png,323
Training/Kappa200_BD05_C1_nematic_21075000.png,726
Training/Kappa70_BD03_C2_nematic_61050000.png,435
Training/Lx150_BD083_C1_nematic_05850000.png,83
Training/Kappa70_BD07_C0_nematic_13575000.png,1016
Training/Kappa250_BD03_C1_nematic_56475000.png,435
Training/Kappa70_BD01_C2_nematic_79725000.png,145
Training/Kappa150_BD07_C2_nematic_07575000.png,1016
Training/Kappa30_BD07_C3_nematic_19099233.png,1016
Training/Kappa500_BD01_C0_nematic_124875000.png,145
Training/Kappa150_BD05_C0_nematic_34800000.png,726
Training/Kappa30_BD07_C5_nematic_19537656.png,1016
Training/Lx50_BD03_C2_nematic_05775000.png,48
Training/Kappa70_BD03_C0_nematic_21150000.png,435
Training/Kappa100_BD01_C5_nematic_155475000.png,145
Training/Lx100_BD03_C0_nematic_00840000.png,194
Training/Lx150_BD0359_C1_nematic_00540000.png,359
Training/Kappa70_BD01_C5_nematic_51450000.png,145
Training/Kappa300_BD01_C2_nematic_00900000.png,145
Training/Kappa200_BD05_C0_nematic_14250000.png,726
Training/Lx100_BD05_C0_nematic_00465000.png,323
Training/Kappa70_BD03_C0_nematic_25725000.png,435
Training/Kappa300_BD07_C0_nematic_18300000.png,1016
Training/Kappa30_BD07_C4_nematic_12825000.png,1016
Training/Kappa30_BD07_C5_nematic_21487656.png,1016
Training/Kappa100_BD01_C3_nematic_118950000.png,145
Training/Kappa30_BD01_C3_nematic_44550000.png,145
Training/Kappa30_BD07_C3_nematic_16999233.png,1016
Training/Kappa100_BD07_C0_nematic_17850000.png,1016
Training/Kappa100_BD07_C2_nematic_02250000.png,1016
Training/Kappa30_BD07_C0_nematic_12675000.png,1016
Training/Kappa100_BD01_C5_nematic_78900000.png,145
Training/Kappa70_BD07_C1_nematic_29753642.png,1016
Training/Kappa250_BD07_C1_nematic_04575000.png,1016
Training/Lx150_BD0247_C1_nematic_01440000.png,247
Training/Lx150_BD0247_C2_nematic_01290000.png,247
Training/Kappa100_BD03_C0_nematic_52875000.png,435
Training/Kappa100_BD05_C2_nematic_12975000.png,726
Training/Kappa100_BD05_C2_nematic_21900000.png,726
Training/Kappa150_BD07_C0_nematic_02850000.png,1016
Training/Kappa70_BD01_C3_nematic_174450000.png,145
Training/Kappa300_BD07_C2_nematic_03900000.png,1016
Training/Kappa70_BD01_C5_nematic_65175000.png,145
Training/Kappa70_BD03_C2_nematic_50550000.png,435
Training/Kappa100_BD03_C2_nematic_55275000.png,435
Training/Lx100_BD05_C1_nematic_00135000.png,323
Training/Lx100_BD05_C2_nematic_00795000.png,323
Training/Kappa70_BD03_C1_nematic_05250000.png,435
Training/Kappa200_BD01_C2_nematic_04575000.png,145
Training/Kappa250_BD01_C1_nematic_56925000.png,145
Training/Lx150_BD0247_C2_nematic_02040000.png,247
Training/Lx50_BD07_C0_nematic_02400000.png,113
Training/Kappa70_BD01_C2_nematic_96975000.png,145
Training/Lx150_BD035_C1_nematic_00975000.png,35
Training/Lx150_BD057_C1_nematic_06225000.png,57
Training/Lx150_BD035_C2_nematic_05025000.png,35
Training/Kappa300_BD01_C0_nematic_201225000.png,145
Training/Lx100_BD01_C1_nematic_00645000.png,65
Training/Kappa70_BD05_C2_nematic_22575000.png,726
Training/Kappa200_BD07_C0_nematic_11775000.png,1016
Training/Lx150_BD020_C2_nematic_18390000.png,20
Training/Kappa200_BD01_C2_nematic_121350000.png,145
Training/Kappa30_BD05_C0_nematic_35250000.png,726
Training/Kappa70_BD03_C2_nematic_64950000.png,435
Training/Lx150_BD0198_C1_nematic_00795000.png,198
Training/Lx100_BD03_C2_nematic_01215000.png,194
Training/Lx150_BD020_C0_nematic_03750000.png,20
Training/Kappa70_BD07_C0_nematic_06750000.png,1016
Training/Kappa300_BD05_C0_nematic_04575000.png,726
Training/Kappa500_BD03_C1_nematic_18975000.png,435
Training/Kappa200_BD01_C1_nematic_35475000.png,145
Training/Kappa30_BD05_C9_nematic_13200000.png,726
Training/Lx150_BD0198_C1_nematic_01110000.png,198
Training/Kappa250_BD03_C2_nematic_10950000.png,435
Training/Kappa70_BD01_C3_nematic_98550000.png,145
Training/Lx50_BD01_C2_nematic_00435000.png,16
Training/Kappa300_BD03_C1_nematic_56550000.png,435
Training/Kappa200_BD01_C1_nematic_52950000.png,145
Training/Kappa1000_BD01_C1_nematic_02850000.png,145
Training/Kappa30_BD01_C1_nematic_192375000.png,145
Training/Lx150_BD0253_C1_nematic_02460000.png,253
Training/Kappa250_BD03_C2_nematic_16275000.png,435
Training/Kappa30_BD01_C1_nematic_07950000.png,145
Training/Lx150_BD0198_C2_nematic_02835000.png,198
Training/Lx100_BD03_C2_nematic_01260000.png,194
Training/Kappa200_BD01_C1_nematic_36600000.png,145
Training/Lx150_BD0247_C2_nematic_00285000.png,247
Training/Kappa70_BD01_C3_nematic_107775000.png,145
Training/Lx150_BD0247_C1_nematic_00255000.png,247
Training/Kappa250_BD07_C1_nematic_15525000.png,1016
Training/Kappa70_BD01_C1_nematic_164175000.png,145
Training/Lx150_BD0198_C0_nematic_02670000.png,198
Training/Kappa300_BD03_C1_nematic_31800000.png,435
Training/Lx150_BD057_C1_nematic_03750000.png,57
Training/Kappa150_BD03_C2_nematic_54675000.png,435
Training/Kappa250_BD01_C2_nematic_49800000.png,145
Training/Kappa70_BD07_C0_nematic_08100000.png,1016
Training/Lx150_BD083_C2_nematic_04725000.png,83
Training/Kappa30_BD05_C5_nematic_33675000.png,726
Training/Lx50_BD07_C2_nematic_02325000.png,113
Training/Lx50_BD07_C2_nematic_00405000.png,113
Training/Lx50_BD03_C1_nematic_02985000.png,48
Training/Kappa250_BD01_C0_nematic_159600000.png,145
Training/Kappa300_BD03_C0_nematic_35775000.png,435
Training/Kappa1000_BD01_C1_nematic_63150000.png,145
Training/Kappa150_BD05_C1_nematic_01500000.png,726
Training/Lx50_BD07_C1_nematic_00345000.png,113
Training/Kappa150_BD01_C2_nematic_59775000.png,145
Training/Lx50_BD07_C0_nematic_00120000.png,113
Training/Kappa150_BD07_C2_nematic_15975000.png,1016
Training/Kappa70_BD07_C2_nematic_33118474.png,1016
Training/Kappa30_BD01_C0_nematic_131625000.png,145
Training/Lx150_BD0333_C2_nematic_01530000.png,333
Training/Kappa30_BD01_C2_nematic_194250000.png,145
Training/Kappa70_BD05_C0_nematic_10350000.png,726
Training/Kappa30_BD01_C1_nematic_02325000.png,145
Training/Lx150_BD0247_C0_nematic_01800000.png,247
Training/Kappa70_BD01_C5_nematic_39150000.png,145
Training/Kappa200_BD05_C2_nematic_27225000.png,726
Training/Lx100_BD01_C0_nematic_03705000.png,65
Training/Kappa70_BD01_C3_nematic_96225000.png,145
Training/Lx150_BD0247_C2_nematic_01380000.png,247
Training/Kappa300_BD07_C2_nematic_15825000.png,1016
Training/Kappa200_BD05_C1_nematic_36150000.png,726
Training/Kappa100_BD05_C0_nematic_22050000.png,726
Training/Lx150_BD020_C2_nematic_02085000.png,20
Training/Kappa500_BD03_C0_nematic_07350000.png,435
Training/Kappa150_BD01_C1_nematic_57150000.png,145
Training/Kappa200_BD07_C0_nematic_04200000.png,1016
Training/Lx50_BD07_C2_nematic_02535000.png,113
Training/Kappa30_BD05_C7_nematic_01275000.png,726
Training/Kappa30_BD01_C0_nematic_207075000.png,145
Training/Kappa150_BD07_C0_nematic_00450000.png,1016
Training/Kappa250_BD01_C0_nematic_14175000.png,145
Training/Kappa150_BD07_C2_nematic_04425000.png,1016
Training/Kappa250_BD01_C1_nematic_78000000.png,145
Training/Kappa200_BD03_C0_nematic_41550000.png,435
Training/Kappa250_BD03_C2_nematic_07650000.png,435
Training/Kappa30_BD01_C4_nematic_122475000.png,145
Training/Lx150_BD0198_C0_nematic_01575000.png,198
Training/Lx150_BD0130_C0_nematic_04590000.png,130
Training/Kappa200_BD01_C0_nematic_85500000.png,145
Training/Kappa100_BD01_C4_nematic_73800000.png,145
Training/Kappa30_BD03_C1_nematic_22050000.png,435
Training/Kappa250_BD01_C2_nematic_12150000.png,145
Training/Lx150_BD0333_C1_nematic_01485000.png,333
Training/Kappa250_BD07_C2_nematic_09000000.png,1016
Training/Kappa300_BD07_C0_nematic_06300000.png,1016
Training/Kappa1000_BD01_C1_nematic_72375000.png,145
Training/Kappa500_BD05_C2_nematic_15225000.png,726
Training/Kappa70_BD01_C1_nematic_65925000.png,145
Training/Lx150_BD0198_C0_nematic_02295000.png,198
Training/Lx150_BD083_C2_nematic_02775000.png,83
Training/Kappa30_BD07_C0_nematic_00450000.png,1016
Training/Kappa70_BD01_C4_nematic_23475000.png,145
Training/Kappa200_BD05_C0_nematic_24750000.png,726
Training/Lx150_BD035_C1_nematic_06975000.png,35
Training/Kappa200_BD01_C1_nematic_04050000.png,145
Training/Lx50_BD07_C0_nematic_00390000.png,113
Training/Kappa70_BD01_C2_nematic_189600000.png,145
Training/Kappa300_BD05_C1_nematic_11625000.png,726
Training/Lx100_BD01_C1_nematic_01515000.png,65
Training/Kappa150_BD07_C1_nematic_02400000.png,1016
Training/Kappa500_BD01_C1_nematic_59700000.png,145
Training/Kappa250_BD01_C0_nematic_134625000.png,145
Training/Lx150_BD020_C1_nematic_06420000.png,20
Training/Kappa100_BD07_C2_nematic_09000000.png,1016
Training/Lx50_BD05_C0_nematic_03150000.png,81
Training/Kappa100_BD05_C1_nematic_12150000.png,726
Training/Kappa150_BD03_C1_nematic_42225000.png,435
Training/Kappa100_BD05_C0_nematic_04725000.png,726
Training/Lx50_BD03_C0_nematic_01155000.png,48
Training/Lx150_BD035_C1_nematic_00750000.png,35
Training/Lx150_BD0253_C0_nematic_01830000.png,253
Training/Kappa150_BD01_C0_nematic_19200000.png,145
Training/Kappa1000_BD03_C0_nematic_29700000.png,435
Training/Kappa150_BD01_C1_nematic_68025000.png,145
Training/Lx150_BD0130_C1_nematic_01620000.png,130
Training/Kappa30_BD05_C2_nematic_14775000.png,726
Training/Lx150_BD083_C1_nematic_01500000.png,83
Training/Kappa100_BD01_C5_nematic_80025000.png,145
Training/Kappa150_BD05_C2_nematic_03825000.png,726
Training/Lx50_BD01_C0_nematic_17925000.png,16
Training/Kappa150_BD01_C1_nematic_173100000.png,145
Training/Kappa30_BD07_C3_nematic_05325000.png,1016
Training/Lx100_BD03_C1_nematic_00975000.png,194
Training/Kappa70_BD01_C5_nematic_161250000.png,145
Training/Lx150_BD0253_C2_nematic_01035000.png,253
Training/Kappa100_BD01_C4_nematic_50475000.png,145
Training/Kappa300_BD03_C1_nematic_73650000.png,435
Training/Kappa30_BD05_C9_nematic_14775000.png,726
Training/Lx100_BD07_C1_nematic_00135000.png,452
Training/Lx150_BD057_C1_nematic_00375000.png,57
Training/Lx50_BD05_C0_nematic_02655000.png,81
Training/Kappa1000_BD01_C0_nematic_100125000.png,145
Training/Kappa300_BD01_C0_nematic_199275000.png,145
Training/Kappa250_BD07_C1_nematic_13500000.png,1016
Training/Lx150_BD057_C2_nematic_02100000.png,57
Training/Kappa150_BD01_C0_nematic_09975000.png,145
Training/Lx150_BD020_C1_nematic_05130000.png,20
Training/Kappa200_BD03_C1_nematic_52875000.png,435
Training/Kappa30_BD03_C2_nematic_02850000.png,435
Training/Lx50_BD01_C1_nematic_06720000.png,16
Training/Kappa30_BD07_C2_nematic_19188641.png,1016
Training/Lx150_BD0333_C1_nematic_01725000.png,333
Training/Kappa500_BD01_C1_nematic_99450000.png,145
Training/Kappa30_BD03_C1_nematic_33300000.png,435
Training/Kappa200_BD07_C0_nematic_07875000.png,1016
Training/Lx150_BD0333_C2_nematic_00795000.png,333
Training/Kappa250_BD07_C0_nematic_15225000.png,1016
Training/Kappa200_BD07_C1_nematic_08475000.png,1016
Training/Lx150_BD083_C1_nematic_05625000.png,83
Training/Lx150_BD0253_C1_nematic_00540000.png,253
Training/Kappa70_BD01_C4_nematic_04725000.png,145
Training/Lx150_BD0130_C2_nematic_01110000.png,130
Training/Kappa250_BD01_C0_nematic_121125000.png,145
Training/Kappa70_BD05_C0_nematic_45973138.png,726
Training/Kappa500_BD05_C0_nematic_27600000.png,726
Training/Lx50_BD01_C1_nematic_14805000.png,16
Training/Lx100_BD01_C2_nematic_00045000.png,65
Training/Kappa150_BD03_C1_nematic_15300000.png,435
Training/Kappa70_BD01_C3_nematic_177750000.png,145
Training/Kappa30_BD01_C4_nematic_195750000.png,145
Training/Kappa200_BD07_C2_nematic_03000000.png,1016
Training/Kappa30_BD03_C2_nematic_25725000.png,435
Training/Kappa150_BD05_C0_nematic_31725000.png,726
Training/Kappa70_BD03_C0_nematic_06300000.png,435
Training/Lx50_BD07_C1_nematic_00390000.png,113
Training/Kappa200_BD03_C1_nematic_08250000.png,435
Training/Kappa200_BD05_C0_nematic_21675000.png,726
Training/Kappa100_BD01_C5_nematic_21975000.png,145
Training/Kappa250_BD03_C2_nematic_12900000.png,435
Training/Lx100_BD01_C2_nematic_05655000.png,65
